Parameter,Value,Error,,x_data,y_data,yerr_data,x_fit,y_fit,y_bg,gaussian_1,gaussian_2,gaussian_3
,,,,,,,1.9135779816513736,33.81570997099391,33.81570997099391,33.81570997099391,33.81570997099391,33.81570997099391
,,,,,,,1.9185321100917405,33.79933889614121,33.79933889614121,33.79933889614121,33.79933889614121,33.79933889614121
,,,,,,,1.9234862385321079,33.78286841887892,33.78286841887892,33.78286841887892,33.78286841887892,33.78286841887892
,,,,,,,1.9284403669724748,33.766298539207064,33.766298539207064,33.766298539207064,33.766298539207064,33.766298539207064
,,,,,,,1.9333944954128417,33.74962925712562,33.74962925712562,33.74962925712562,33.74962925712562,33.74962925712562
,,,,,,,1.9383486238532086,33.732860572634614,33.732860572634614,33.732860572634614,33.732860572634614,33.732860572634614
,,,,,,,1.9433027522935755,33.71599248573403,33.71599248573403,33.71599248573403,33.71599248573403,33.71599248573403
,,,,,,,1.9482568807339424,33.69902499642386,33.69902499642386,33.69902499642386,33.69902499642386,33.69902499642386
,,,,,,,1.9532110091743093,33.68195810470412,33.68195810470412,33.68195810470412,33.68195810470412,33.68195810470412
,,,,,,,1.9581651376146767,33.6647918105748,33.6647918105748,33.6647918105748,33.6647918105748,33.6647918105748
,,,,,,,1.9631192660550436,33.64752611403591,33.64752611403591,33.64752611403591,33.64752611403591,33.64752611403591
,,,,,,,1.9680733944954105,33.630161015087445,33.630161015087445,33.630161015087445,33.630161015087445,33.630161015087445
,,,,,,,1.9730275229357774,33.61269651372939,33.61269651372939,33.61269651372939,33.61269651372939,33.61269651372939
,,,,,,,1.9779816513761443,33.59513260996177,33.59513260996177,33.59513260996177,33.59513260996177,33.59513260996177
,,,,,,,1.9829357798165113,33.57746930378458,33.57746930378458,33.57746930378458,33.57746930378458,33.57746930378458
,,,,,,,1.9878899082568782,33.559706595197795,33.559706595197795,33.559706595197795,33.559706595197795,33.559706595197795
,,,,,,,1.992844036697245,33.54184448420145,33.54184448420145,33.54184448420145,33.54184448420145,33.54184448420145
,,,,,,,1.997798165137612,33.523882970795526,33.523882970795526,33.523882970795526,33.523882970795526,33.523882970795526
,,,,,,,2.0027522935779793,33.505822054980015,33.505822054980015,33.505822054980015,33.505822054980015,33.505822054980015
,,,,,,,2.0077064220183463,33.48766173675494,33.48766173675494,33.48766173675494,33.48766173675494,33.48766173675494
,,,,,,,2.012660550458713,33.469402016120284,33.469402016120284,33.469402016120284,33.469402016120284,33.469402016120284
,,,,,,,2.01761467889908,33.45104289307606,33.45104289307606,33.45104289307606,33.45104289307606,33.45104289307606
,,,,,,,2.022568807339447,33.43258436762225,33.43258436762225,33.43258436762225,33.43258436762225,33.43258436762225
,,,,,,,2.027522935779814,33.414026439758864,33.414026439758864,33.414026439758864,33.414026439758864,33.414026439758864
,,,,,,,2.032477064220181,33.395369109485905,33.395369109485905,33.395369109485905,33.395369109485905,33.395369109485905
,,,,,,,2.037431192660548,33.376612376803365,33.376612376803365,33.376612376803365,33.376612376803365,33.376612376803365
,,,,,,,2.042385321100915,33.35775624171125,33.35775624171125,33.35775624171125,33.35775624171125,33.35775624171125
,,,,,,,2.047339449541282,33.33880070420956,33.33880070420956,33.33880070420956,33.33880070420956,33.33880070420956
,,,,,,,2.052293577981649,33.319745764298304,33.319745764298304,33.319745764298304,33.319745764298304,33.319745764298304
,,,,,,,2.057247706422016,33.30059142197746,33.30059142197746,33.30059142197746,33.30059142197746,33.30059142197746
,,,,,,,2.0622018348623827,33.28133767724704,33.28133767724704,33.28133767724704,33.28133767724704,33.28133767724704
,,,,,,,2.0671559633027496,33.26198453010705,33.26198453010705,33.26198453010705,33.26198453010705,33.26198453010705
,,,,,,,2.0721100917431166,33.24253198055747,33.24253198055747,33.24253198055747,33.24253198055747,33.24253198055747
,,,,,,,2.0770642201834835,33.22298002859833,33.22298002859833,33.22298002859833,33.22298002859833,33.22298002859833
,,,,,,,2.082018348623851,33.20332867422961,33.20332867422961,33.20332867422961,33.20332867422961,33.20332867422961
,,,,,,,2.0869724770642177,33.18357791745131,33.18357791745131,33.18357791745131,33.18357791745131,33.18357791745131
,,,,,,,2.0919266055045846,33.16372775826344,33.16372775826344,33.16372775826344,33.16372775826344,33.16372775826344
,,,,,,,2.0968807339449516,33.143778196665984,33.143778196665984,33.143778196665984,33.143778196665984,33.143778196665984
,,,,,,,2.1018348623853185,33.12372923265896,33.12372923265896,33.12372923265896,33.12372923265896,33.12372923265896
,,,,,,,2.1067889908256854,33.10358086624236,33.10358086624236,33.10358086624236,33.10358086624236,33.10358086624236
,,,,,,,2.1117431192660523,33.08333309741617,33.08333309741617,33.08333309741617,33.08333309741617,33.08333309741617
,,,,,,,2.1166972477064196,33.062985926180424,33.062985926180424,33.062985926180424,33.062985926180424,33.062985926180424
,,,,,,,2.1216513761467866,33.04253935253509,33.04253935253509,33.04253935253509,33.04253935253509,33.04253935253509
,,,,,,,2.1266055045871535,33.02199337648018,33.02199337648018,33.02199337648018,33.02199337648018,33.02199337648018
,,,,,,,2.1315596330275204,33.0013479980157,33.0013479980157,33.0013479980157,33.0013479980157,33.0013479980157
,,,,,,,2.1365137614678873,32.980603217141635,32.980603217141635,32.980603217141635,32.980603217141635,32.980603217141635
,,,,,,,2.141467889908254,32.959759033858,32.959759033858,32.959759033858,32.959759033858,32.959759033858
,,,,,,,2.146422018348621,32.93881544816479,32.93881544816479,32.93881544816479,32.93881544816479,32.93881544816479
,,,,,,,2.151376146788988,32.917772460062,32.917772460062,32.917772460062,32.917772460062,32.917772460062
,,,,,,,2.156330275229355,32.89663006954963,32.89663006954963,32.89663006954963,32.89663006954963,32.89663006954963
,,,,,,,2.1612844036697223,32.87538827662769,32.87538827662769,32.87538827662769,32.87538827662769,32.87538827662769
,,,,,,,2.166238532110089,32.85404708129617,32.85404708129617,32.85404708129617,32.85404708129617,32.85404708129617
,,,,,,,2.171192660550456,32.832606483555075,32.832606483555075,32.832606483555075,32.832606483555075,32.832606483555075
,,,,,,,2.176146788990823,32.81106648340441,32.81106648340441,32.81106648340441,32.81106648340441,32.81106648340441
,,,,,,,2.18110091743119,32.78942708084416,32.78942708084416,32.78942708084416,32.78942708084416,32.78942708084416
,,,,,,,2.186055045871557,32.76768827587434,32.76768827587434,32.76768827587434,32.76768827587434,32.76768827587434
,,,,,,,2.1910091743119238,32.74585006849494,32.74585006849494,32.74585006849494,32.74585006849494,32.74585006849494
,,,,,,,2.195963302752291,32.72391245870596,32.72391245870596,32.72391245870596,32.72391245870596,32.72391245870596
,,,,,,,2.200917431192658,32.701875446507415,32.701875446507415,32.701875446507415,32.701875446507415,32.701875446507415
,,,,,,,2.205871559633025,32.67973903189928,32.67973903189928,32.67973903189928,32.67973903189928,32.67973903189928
,,,,,,,2.210825688073392,32.65750321488158,32.65750321488158,32.65750321488158,32.65750321488158,32.65750321488158
,,,,,,,2.2157798165137588,32.6351679954543,32.6351679954543,32.6351679954543,32.6351679954543,32.6351679954543
,,,,,,,2.2207339449541257,32.612733373617445,32.612733373617445,32.612733373617445,32.612733373617445,32.612733373617445
,,,,,,,2.2256880733944926,32.59019934937101,32.59019934937101,32.59019934937101,32.59019934937101,32.59019934937101
,,,,,,,2.2306422018348595,32.567565922715005,32.567565922715005,32.567565922715005,32.567565922715005,32.567565922715005
,,,,,,,2.2355963302752264,32.54483309364942,32.54483309364942,32.54483309364942,32.54483309364942,32.54483309364942
,,,,,,,2.2405504587155938,32.52200086217426,32.52200086217426,32.52200086217426,32.52200086217426,32.52200086217426
,,,,,,,2.2455045871559607,32.49906922828952,32.49906922828952,32.49906922828952,32.49906922828952,32.49906922828952
,,,,,,,2.2504587155963276,32.47603819199521,32.47603819199521,32.47603819199521,32.47603819199521,32.47603819199521
,,,,,,,2.2554128440366945,32.45290775329132,32.45290775329132,32.45290775329132,32.45290775329132,32.45290775329132
,,,,,,,2.2603669724770614,32.42967791217785,32.42967791217785,32.42967791217785,32.42967791217785,32.42967791217785
,,,,,,,2.2653211009174283,32.406348668654815,32.406348668654815,32.406348668654815,32.406348668654815,32.406348668654815
,,,,,,,2.2702752293577952,32.382920022722196,32.382920022722196,32.382920022722196,32.382920022722196,32.382920022722196
,,,,,,,2.2752293577981626,32.35939197438,32.35939197438,32.35939197438,32.35939197438,32.35939197438
,,,,,,,2.2801834862385295,32.33576452362823,32.33576452362823,32.33576452362823,32.33576452362823,32.33576452362823
,,,,,,,2.2851376146788964,32.31203767046688,32.31203767046688,32.31203767046688,32.31203767046688,32.31203767046688
,,,,,,,2.2900917431192633,32.288211414895954,32.288211414895954,32.288211414895954,32.288211414895954,32.288211414895954
,,,,,,,2.2950458715596302,32.26428575691546,32.26428575691546,32.26428575691546,32.26428575691546,32.26428575691546
,,,,,,,2.299999999999997,32.24026069652538,32.24026069652538,32.24026069652538,32.24026069652538,32.24026069652538
,,,,,,,2.304954128440364,32.216136233725734,32.216136233725734,32.216136233725734,32.216136233725734,32.216136233725734
,,,,,,,2.309908256880731,32.191912368516505,32.191912368516505,32.191912368516505,32.191912368516505,32.191912368516505
,,,,,,,2.314862385321098,32.1675891008977,32.1675891008977,32.1675891008977,32.1675891008977,32.1675891008977
,,,,,,,2.3198165137614652,32.143166430869314,32.143166430869314,32.143166430869314,32.143166430869314,32.143166430869314
,,,,,,,2.324770642201832,32.11864435843136,32.11864435843136,32.11864435843136,32.11864435843136,32.11864435843136
,,,,,,,2.329724770642199,32.09402288358383,32.09402288358383,32.09402288358383,32.09402288358383,32.09402288358383
,,,,,,,2.334678899082566,32.06930200632672,32.06930200632672,32.06930200632672,32.06930200632672,32.06930200632672
,,,,,,,2.339633027522933,32.04448172666003,32.04448172666003,32.04448172666003,32.04448172666003,32.04448172666003
,,,,,,,2.3445871559633,32.01956204458377,32.01956204458377,32.01956204458377,32.01956204458377,32.01956204458377
,,,,,,,2.3495412844036667,31.994542960097938,31.994542960097938,31.994542960097938,31.994542960097938,31.994542960097938
,,,,,,,2.354495412844034,31.969424473202515,31.969424473202515,31.969424473202515,31.969424473202515,31.969424473202515
,,,,,,,2.359449541284401,31.944206583897525,31.944206583897525,31.944206583897525,31.944206583897525,31.944206583897525
,,,,,,,2.364403669724768,31.918889292182968,31.918889292182968,31.918889292182968,31.918889292182968,31.918889292182968
,,,,,,,2.369357798165135,31.893472598058818,31.893472598058818,31.893472598058818,31.893472598058818,31.893472598058818
,,,,,,,2.3743119266055017,31.8679565015251,31.8679565015251,31.8679565015251,31.8679565015251,31.8679565015251
,,,,,,,2.3792660550458686,31.842341002581808,31.842341002581808,31.842341002581808,31.842341002581808,31.842341002581808
,,,,,,,2.3842201834862355,31.81662610122894,31.81662610122894,31.81662610122894,31.81662610122894,31.81662610122894
,,,,,,,2.3891743119266025,31.790811797466496,31.790811797466496,31.790811797466496,31.790811797466496,31.790811797466496
,,,,,,,2.3941284403669694,31.76489809129447,31.76489809129447,31.76489809129447,31.76489809129447,31.76489809129447
,,,,,,,2.3990825688073367,31.738884982712865,31.738884982712865,31.738884982712865,31.738884982712865,31.738884982712865
,,,,,,,2.4040366972477036,31.712772471721692,31.712772471721692,31.712772471721692,31.712772471721692,31.712772471721692
,,,,,,,2.4089908256880705,31.686560558320934,31.686560558320934,31.686560558320934,31.686560558320934,31.686560558320934
,,,,,,,2.4139449541284375,31.66024924251061,31.66024924251061,31.66024924251061,31.66024924251061,31.66024924251061
,,,,,,,2.4188990825688044,31.633838524290706,31.633838524290706,31.633838524290706,31.633838524290706,31.633838524290706
,,,,,,,2.4238532110091713,31.60732840366122,31.60732840366122,31.60732840366122,31.60732840366122,31.60732840366122
,,,,,,,2.428807339449538,31.580718880622165,31.580718880622165,31.580718880622165,31.580718880622165,31.580718880622165
,,,,,,,2.4337614678899055,31.554009955173534,31.554009955173534,31.554009955173534,31.554009955173534,31.554009955173534
,,,,,,,2.4387155963302725,31.52720162731532,31.52720162731532,31.52720162731532,31.52720162731532,31.52720162731532
,,,,,,,2.4436697247706394,31.50029389704754,31.50029389704754,31.50029389704754,31.50029389704754,31.50029389704754
,,,,,,,2.4486238532110063,31.473286764370172,31.473286764370172,31.473286764370172,31.473286764370172,31.473286764370172
,,,,,,,2.453577981651373,31.446180229283236,31.446180229283236,31.446180229283236,31.446180229283236,31.446180229283236
,,,,,,,2.45853211009174,31.418974291786725,31.418974291786725,31.418974291786725,31.418974291786725,31.418974291786725
,,,,,,,2.463486238532107,31.391668951880632,31.391668951880632,31.391668951880632,31.391668951880632,31.391668951880632
,,,,,,,2.468440366972474,31.364264209564965,31.364264209564965,31.364264209564965,31.364264209564965,31.364264209564965
,,,,,,,2.473394495412841,31.336760064839726,31.336760064839726,31.336760064839726,31.336760064839726,31.336760064839726
,,,,,,,2.478348623853208,31.309156517704906,31.309156517704906,31.309156517704906,31.309156517704906,31.309156517704906
,,,,,,,2.483302752293575,31.28145356816051,31.28145356816051,31.28145356816051,31.28145356816051,31.28145356816051
,,,,,,,2.488256880733942,31.253651216206535,31.253651216206535,31.253651216206535,31.253651216206535,31.253651216206535
,,,,,,,2.493211009174309,31.22574946184299,31.22574946184299,31.22574946184299,31.22574946184299,31.22574946184299
,,,,,,,2.498165137614676,31.197748305069865,31.197748305069865,31.197748305069865,31.197748305069865,31.197748305069865
,,,,,,,2.5031192660550428,31.16964774588716,31.16964774588716,31.16964774588716,31.16964774588716,31.16964774588716
,,,,,,,2.5080733944954097,31.14144778429489,31.14144778429489,31.14144778429489,31.14144778429489,31.14144778429489
,,,,,,,2.513027522935777,31.113148420293037,31.113148420293037,31.113148420293037,31.113148420293037,31.113148420293037
,,,,,,,2.517981651376144,31.08474965388161,31.08474965388161,31.08474965388161,31.08474965388161,31.08474965388161
,,,,,,,2.522935779816511,31.0562514850606,31.0562514850606,31.0562514850606,31.0562514850606,31.0562514850606
,,,,,,,2.5278899082568778,31.027653913830022,31.027653913830022,31.027653913830022,31.027653913830022,31.027653913830022
,,,,,,,2.5328440366972447,30.998956940189863,30.998956940189863,30.998956940189863,30.998956940189863,30.998956940189863
,,,,,,,2.5377981651376116,30.970160564140134,30.970160564140134,30.970160564140134,30.970160564140134,30.970160564140134
,,,,,,,2.5427522935779785,30.94126478568082,30.94126478568082,30.94126478568082,30.94126478568082,30.94126478568082
,,,,,,,2.5477064220183454,30.912269604811932,30.912269604811932,30.912269604811932,30.912269604811932,30.912269604811932
,,,,,,,2.5526605504587123,30.883175021533475,30.883175021533475,30.883175021533475,30.883175021533475,30.883175021533475
,,,,,,,2.5576146788990797,30.85398103584543,30.85398103584543,30.85398103584543,30.85398103584543,30.85398103584543
,,,,,,,2.5625688073394466,30.824687647747815,30.824687647747815,30.824687647747815,30.824687647747815,30.824687647747815
,,,,,,,2.5675229357798135,30.795294857240627,30.795294857240627,30.795294857240627,30.795294857240627,30.795294857240627
,,,,,,,2.5724770642201804,30.765802664323854,30.765802664323854,30.765802664323854,30.765802664323854,30.765802664323854
,,,,,,,2.5774311926605473,30.736211068997513,30.736211068997513,30.736211068997513,30.736211068997513,30.736211068997513
,,,,,,,2.5823853211009142,30.706520071261593,30.706520071261593,30.706520071261593,30.706520071261593,30.706520071261593
,,,,,,,2.587339449541281,30.6767296711161,30.6767296711161,30.6767296711161,30.6767296711161,30.6767296711161
,,,,,,,2.5922935779816485,30.646839868561027,30.646839868561027,30.646839868561027,30.646839868561027,30.646839868561027
,,,,,,,2.5972477064220154,30.616850663596374,30.616850663596374,30.616850663596374,30.616850663596374,30.616850663596374
,,,,,,,2.6022018348623823,30.586762056222156,30.586762056222156,30.586762056222156,30.586762056222156,30.586762056222156
,,,,,,,2.6071559633027492,30.556574046438353,30.556574046438353,30.556574046438353,30.556574046438353,30.556574046438353
,,,,,,,2.612110091743116,30.526286634244972,30.526286634244972,30.526286634244972,30.526286634244972,30.526286634244972
,,,,,,,2.617064220183483,30.49589981964202,30.49589981964202,30.49589981964202,30.49589981964202,30.49589981964202
,,,,,,,2.62201834862385,30.465413602629496,30.465413602629496,30.465413602629496,30.465413602629496,30.465413602629496
,,,,,,,2.626972477064217,30.434827983207384,30.434827983207384,30.434827983207384,30.434827983207384,30.434827983207384
,,,,,,,2.631926605504584,30.404142961375705,30.404142961375705,30.404142961375705,30.404142961375705,30.404142961375705
,,,,,,,2.636880733944951,30.373358537134443,30.373358537134443,30.373358537134443,30.373358537134443,30.373358537134443
,,,,,,,2.641834862385318,30.342474710483614,30.342474710483614,30.342474710483614,30.342474710483614,30.342474710483614
,,,,,,,2.646788990825685,30.311491481423204,30.311491481423204,30.311491481423204,30.311491481423204,30.311491481423204
,,,,,,,2.651743119266052,30.280408849953215,30.280408849953215,30.280408849953215,30.280408849953215,30.280408849953215
,,,,,,,2.656697247706419,30.249226816073655,30.249226816073655,30.249226816073655,30.249226816073655,30.249226816073655
,,,,,,,2.6616513761467857,30.217945379784517,30.217945379784517,30.217945379784517,30.217945379784517,30.217945379784517
,,,,,,,2.6666055045871526,30.186564541085797,30.186564541085797,30.186564541085797,30.186564541085797,30.186564541085797
,,,,,,,2.67155963302752,30.155084299977503,30.155084299977503,30.155084299977503,30.155084299977503,30.155084299977503
,,,,,,,2.676513761467887,30.123504656459637,30.123504656459637,30.123504656459637,30.123504656459637,30.123504656459637
,,,,,,,2.681467889908254,30.091825610532197,30.091825610532197,30.091825610532197,30.091825610532197,30.091825610532197
,,,,,,,2.6864220183486207,30.06004716219518,30.06004716219518,30.06004716219518,30.06004716219518,30.06004716219518
,,,,,,,2.6913761467889876,30.02816931144858,30.02816931144858,30.02816931144858,30.02816931144858,30.02816931144858
,,,,,,,2.6963302752293545,29.996192058292408,29.996192058292408,29.996192058292408,29.996192058292408,29.996192058292408
,,,,,,,2.7012844036697214,29.964115402726662,29.964115402726662,29.964115402726662,29.964115402726662,29.964115402726662
,,,,,,,2.7062385321100884,29.93193934475133,29.93193934475133,29.93193934475133,29.93193934475133,29.93193934475133
,,,,,,,2.7111926605504553,29.899663884366433,29.899663884366433,29.899663884366433,29.899663884366433,29.899663884366433
,,,,,,,2.7161467889908226,29.867289021571956,29.867289021571956,29.867289021571956,29.867289021571956,29.867289021571956
,,,,,,,2.7211009174311895,29.834814756367898,29.834814756367898,29.834814756367898,29.834814756367898,29.834814756367898
,,,,,,,2.7260550458715564,29.80224108875427,29.80224108875427,29.80224108875427,29.80224108875427,29.80224108875427
,,,,,,,2.7310091743119234,29.769568018731064,29.769568018731064,29.769568018731064,29.769568018731064,29.769568018731064
,,,,,,,2.7359633027522903,29.736795546298286,29.736795546298286,29.736795546298286,29.736795546298286,29.736795546298286
,,,,,,,2.740917431192657,29.70392367145593,29.70392367145593,29.70392367145593,29.70392367145593,29.70392367145593
,,,,,,,2.745871559633024,29.67095239420399,29.67095239420399,29.67095239420399,29.67095239420399,29.67095239420399
,,,,,,,2.7508256880733915,29.637881714542473,29.637881714542473,29.637881714542473,29.637881714542473,29.637881714542473
,,,,,,,2.7557798165137584,29.604711632471393,29.604711632471393,29.604711632471393,29.604711632471393,29.604711632471393
,,,,,,,2.7607339449541253,29.571442147990723,29.571442147990723,29.571442147990723,29.571442147990723,29.571442147990723
,,,,,,,2.765688073394492,29.538073261100486,29.538073261100486,29.538073261100486,29.538073261100486,29.538073261100486
,,,,,,,2.770642201834859,29.504604971800674,29.504604971800674,29.504604971800674,29.504604971800674,29.504604971800674
,,,,,,,2.775596330275226,29.471037280091277,29.471037280091277,29.471037280091277,29.471037280091277,29.471037280091277
,,,,,,,2.780550458715593,29.437370185972313,29.437370185972313,29.437370185972313,29.437370185972313,29.437370185972313
,,,,,,,2.78550458715596,29.40360368944377,29.40360368944377,29.40360368944377,29.40360368944377,29.40360368944377
,,,,,,,2.7904587155963267,29.369737790505653,29.369737790505653,29.369737790505653,29.369737790505653,29.369737790505653
,,,,,,,2.795412844036694,29.335772489157954,29.335772489157954,29.335772489157954,29.335772489157954,29.335772489157954
,,,,,,,2.800366972477061,29.301707785400673,29.301707785400673,29.301707785400673,29.301707785400673,29.301707785400673
,,,,,,,2.805321100917428,29.267543679233828,29.267543679233828,29.267543679233828,29.267543679233828,29.267543679233828
,,,,,,,2.810275229357795,29.233280170657405,29.233280170657405,29.233280170657405,29.233280170657405,29.233280170657405
,,,,,,,2.8152293577981617,29.198917259671397,29.198917259671397,29.198917259671397,29.198917259671397,29.198917259671397
,,,,,,,2.8201834862385287,29.16445494627582,29.16445494627582,29.16445494627582,29.16445494627582,29.16445494627582
,,,,,,,2.8251376146788956,29.12989323047067,29.12989323047067,29.12989323047067,29.12989323047067,29.12989323047067
,,,,,,,2.830091743119263,29.09523211225594,29.09523211225594,29.09523211225594,29.09523211225594,29.09523211225594
,,,,,,,2.83504587155963,29.060471591631632,29.060471591631632,29.060471591631632,29.060471591631632,29.060471591631632
,,,,,,,2.8399999999999967,29.025611668597747,29.025611668597747,29.025611668597747,29.025611668597747,29.025611668597747
,,,,,,,2.8449541284403637,28.99065234315429,28.99065234315429,28.99065234315429,28.99065234315429,28.99065234315429
,,,,,,,2.8499082568807306,28.955593615301257,28.955593615301257,28.955593615301257,28.955593615301257,28.955593615301257
,,,,,,,2.8548623853210975,28.92043548503864,28.92043548503864,28.92043548503864,28.92043548503864,28.92043548503864
,,,,,,,2.8598165137614644,28.88517795236646,28.88517795236646,28.88517795236646,28.88517795236646,28.88517795236646
,,,,,,,2.8647706422018313,28.849821017284697,28.849821017284697,28.849821017284697,28.849821017284697,28.849821017284697
,,,,,,,2.869724770642198,28.81436467979335,28.81436467979335,28.81436467979335,28.81436467979335,28.81436467979335
,,,,,,,2.8746788990825656,28.778808939892432,28.778808939892432,28.778808939892432,28.778808939892432,28.778808939892432
,,,,,,,2.8796330275229325,28.743153797581943,28.743153797581943,28.743153797581943,28.743153797581943,28.743153797581943
,,,,,,,2.8845871559632994,28.707399252861876,28.707399252861876,28.707399252861876,28.707399252861876,28.707399252861876
,,,,,,,2.8895412844036663,28.671545305732234,28.671545305732234,28.671545305732234,28.671545305732234,28.671545305732234
,,,,,,,2.894495412844033,28.635591956193007,28.635591956193007,28.635591956193007,28.635591956193007,28.635591956193007
,,,,,,,2.8994495412844,28.599539204244213,28.599539204244213,28.599539204244213,28.599539204244213,28.599539204244213
,,,,,,,2.904403669724767,28.563387049885844,28.563387049885844,28.563387049885844,28.563387049885844,28.563387049885844
,,,,,,,2.9093577981651344,28.527135493117882,28.527135493117882,28.527135493117882,28.527135493117882,28.527135493117882
,,,,,,,2.9143119266055013,28.49078453394036,28.49078453394036,28.49078453394036,28.49078453394036,28.49078453394036
,,,,,,,2.9192660550458682,28.45433417235326,28.45433417235326,28.45433417235326,28.45433417235326,28.45433417235326
,,,,,,,2.924220183486235,28.417784408356574,28.417784408356574,28.417784408356574,28.417784408356574,28.417784408356574
,,,,,,,2.929174311926602,28.381135241950325,28.381135241950325,28.381135241950325,28.381135241950325,28.381135241950325
,,,,,,,2.934128440366969,28.344386673134498,28.344386673134498,28.344386673134498,28.344386673134498,28.344386673134498
,,,,,,,2.939082568807336,28.307538701909092,28.307538701909092,28.307538701909092,28.307538701909092,28.307538701909092
,,,,,,,2.944036697247703,28.270591328274104,28.270591328274104,28.270591328274104,28.270591328274104,28.270591328274104
,,,,,,,2.9489908256880697,28.233544552229546,28.233544552229546,28.233544552229546,28.233544552229546,28.233544552229546
,,,,,,,2.953944954128437,28.19639837377541,28.19639837377541,28.19639837377541,28.19639837377541,28.19639837377541
,,,,,,,2.958899082568804,28.159152792911698,28.159152792911698,28.159152792911698,28.159152792911698,28.159152792911698
,,,,,,,2.963853211009171,28.12180780963841,28.12180780963841,28.12180780963841,28.12180780963841,28.12180780963841
,,,,,,,2.968807339449538,28.084363423955544,28.084363423955544,28.084363423955544,28.084363423955544,28.084363423955544
,,,,,,,2.9737614678899047,28.04681963586311,28.04681963586311,28.04681963586311,28.04681963586311,28.04681963586311
,,,,,,,2.9787155963302716,28.009176445361085,28.009176445361085,28.009176445361085,28.009176445361085,28.009176445361085
,,,,,,,2.9836697247706385,27.971433852449497,27.971433852449497,27.971433852449497,27.971433852449497,27.971433852449497
,,,,,,,2.988623853211006,27.933591857128324,27.933591857128324,27.933591857128324,27.933591857128324,27.933591857128324
,,,,,,,2.993577981651373,27.895650459397583,27.895650459397583,27.895650459397583,27.895650459397583,27.895650459397583
,,,,,,,2.9985321100917397,27.85760965925726,27.85760965925726,27.85760965925726,27.85760965925726,27.85760965925726
,,,,,,,3.0034862385321066,27.81946945670736,27.81946945670736,27.81946945670736,27.81946945670736,27.81946945670736
,,,,,,,3.0084403669724735,27.781229851747888,27.781229851747888,27.781229851747888,27.781229851747888,27.781229851747888
,,,,,,,3.0133944954128404,27.74289084437884,27.74289084437884,27.74289084437884,27.74289084437884,27.74289084437884
,,,,,,,3.0183486238532073,27.70445243460021,27.70445243460021,27.70445243460021,27.70445243460021,27.70445243460021
,,,,,,,3.0233027522935743,27.66591462241201,27.66591462241201,27.66591462241201,27.66591462241201,27.66591462241201
,,,,,,,3.028256880733941,27.627277407814233,27.627277407814233,27.627277407814233,27.627277407814233,27.627277407814233
,,,,,,,3.0332110091743085,27.588540790806874,27.588540790806874,27.588540790806874,27.588540790806874,27.588540790806874
,,,,,,,3.0381651376146754,27.549704771389948,27.549704771389948,27.549704771389948,27.549704771389948,27.549704771389948
,,,,,,,3.0431192660550423,27.510769349563432,27.510769349563432,27.510769349563432,27.510769349563432,27.510769349563432
,,,,,,,3.0480733944954093,27.471734525327353,27.471734525327353,27.471734525327353,27.471734525327353,27.471734525327353
,,,,,,,3.053027522935776,27.432600298681695,27.432600298681695,27.432600298681695,27.432600298681695,27.432600298681695
,,,,,,,3.057981651376143,27.393366669626456,27.393366669626456,27.393366669626456,27.393366669626456,27.393366669626456
,,,,,,,3.06293577981651,27.354033638161646,27.354033638161646,27.354033638161646,27.354033638161646,27.354033638161646
,,,,,,,3.0678899082568774,27.314601204287253,27.314601204287253,27.314601204287253,27.314601204287253,27.314601204287253
,,,,,,,3.0728440366972443,27.275069368003287,27.275069368003287,27.275069368003287,27.275069368003287,27.275069368003287
,,,,,,,3.077798165137611,27.235438129309745,27.235438129309745,27.235438129309745,27.235438129309745,27.235438129309745
,,,,,,,3.082752293577978,27.195707488206633,27.195707488206633,27.195707488206633,27.195707488206633,27.195707488206633
,,,,,,,3.087706422018345,27.155877444693942,27.155877444693942,27.155877444693942,27.155877444693942,27.155877444693942
,,,,,,,3.092660550458712,27.115947998771667,27.115947998771667,27.115947998771667,27.115947998771667,27.115947998771667
,,,,,,,3.097614678899079,27.075919150439823,27.075919150439823,27.075919150439823,27.075919150439823,27.075919150439823
,,,,,,,3.1025688073394457,27.035790899698405,27.035790899698405,27.035790899698405,27.035790899698405,27.035790899698405
,,,,,,,3.1075229357798126,26.99556324654741,26.99556324654741,26.99556324654741,26.99556324654741,26.99556324654741
,,,,,,,3.11247706422018,26.955236190986824,26.955236190986824,26.955236190986824,26.955236190986824,26.955236190986824
,,,,,,,3.117431192660547,26.91480973301668,26.91480973301668,26.91480973301668,26.91480973301668,26.91480973301668
,,,,,,,3.122385321100914,26.87428387263695,26.87428387263695,26.87428387263695,26.87428387263695,26.87428387263695
,,,,,,,3.1273394495412807,26.833658609847642,26.833658609847642,26.833658609847642,26.833658609847642,26.833658609847642
,,,,,,,3.1322935779816476,26.79293394464877,26.79293394464877,26.79293394464877,26.79293394464877,26.79293394464877
,,,,,,,3.1372477064220146,26.752109877040315,26.752109877040315,26.752109877040315,26.752109877040315,26.752109877040315
,,,,,,,3.1422018348623815,26.71118640702228,26.71118640702228,26.71118640702228,26.71118640702228,26.71118640702228
,,,,,,,3.147155963302749,26.670163534594675,26.670163534594675,26.670163534594675,26.670163534594675,26.670163534594675
,,,,,,,3.1521100917431157,26.629041259757486,26.629041259757486,26.629041259757486,26.629041259757486,26.629041259757486
